nome_cliente;Plano;dt_desativacao_sac;dt_cadastro_sac;st_diavencimento_sac;st_cartaobandeira_sac;campo1;st_estado_sac;Pacote de mensagem;Valor;MRR
95725;Sea;03/15/2021;09/10/2020;15;Cartão de crédito;;MT;;1000;1000
95726;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;;1000;1000
95727;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;;1000;1000
95728;Sea;12/02/2020;09/10/2020;0;Cartão de crédito;;SP;;1000;1000
95727;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;;1000;1000
95727;Sea;09/09/2020;09/10/2020;10;Boleto;;SP;;1000;1000
95278;Sea;;09/10/2020;15;Cartão de crédito;;BA;;1000;1000
95729;Sea;;09/10/2020;15;Cartão de crédito;;SP;;1000;1000
95730;Sea;01/02/2023;09/10/2020;15;Cartão de crédito;;SP;;1000;1000
95731;Sea;12/16/2020;09/10/2020;15;Cartão de crédito;;Florida;;1000;1000
95732;Sea;02/02/2021;09/10/2020;15;Cartão de crédito;;MT;;1000;1000
95725;Sea;09/09/2020;09/10/2020;31;Cartão de crédito;;MT;;1000;1000
95733;Sea;10/18/2022;09/10/2020;10;Boleto;;RJ;;1000;1000
95734;Sea;;09/10/2020;10;Cartão de crédito;;MG;;1000;1000
95056;Sea;09/09/2020;09/10/2020;10;Boleto;;SC;;1000;1000
95735;Sea;05/25/2021;09/10/2020;30;Boleto;;RJ;;1000;1000
95736;Sea;01/15/2021;09/10/2020;0;Cartão de crédito;;SP;;1000;1000
95737;Sea;03/02/2021;09/10/2020;15;Boleto;;SP;;1000;1000
95738;Sea;05/24/2022;09/10/2020;15;Boleto;;PB;;1000;1000
95739;Sea;12/17/2020;09/10/2020;15;Boleto;;SP;;1000;1000
95740;Sea;12/17/2020;09/10/2020;15;Boleto;;SP;;1000;1000
95741;Sea;12/03/2021;09/10/2020;5;Boleto;;AM;;1000;1000
95742;Sea;;09/09/2020;10;Cartão de crédito;;SP;;1000;1000
95743;Sea;;09/09/2020;10;Boleto;;PB;;1000;1000
95744;Sea;07/29/2021;09/09/2020;10;Cartão de crédito;;SP;;1000;1000
95745;Sea;09/08/2020;09/09/2020;9;Boleto;;SP;;1000;1000
95745;Sea;09/08/2020;09/09/2020;9;Boleto;;SP;;1000;1000
95745;Sea;09/08/2020;09/09/2020;9;Boleto;;SP;;1000;1000
95746;Sea;11/16/2020;09/09/2020;10;Cartão de crédito;;ES;;1000;1000
95747;Sea;05/20/2022;09/09/2020;10;Cartão de crédito;;SP;;1000;1000
95056;Sea;09/07/2020;09/08/2020;10;Boleto;;SC;;1000;1000
95056;Sea;09/07/2020;09/08/2020;10;Boleto;;SC;;1000;1000
95748;Sea;09/11/2020;09/08/2020;10;Cartão de crédito;;SP;;1000;1000
95704;Sea;09/09/2020;09/08/2020;10;Boleto;;SP;;1000;1000
95749;Sea;10/14/2020;09/08/2020;10;Boleto;;SP;;1000;1000
95750;Sea;02/09/2022;09/08/2020;10;Cartão de crédito;;SP;;1000;1000
95751;Sea;12/10/2020;09/08/2020;10;Boleto;;MT;;1000;1000
95752;Sea;;09/08/2020;10;Cartão de crédito;;SP;;1000;1000
95753;Sea;08/08/2022;09/08/2020;10;Cartão de crédito;;SP;;1000;1000
95754;Sea;04/09/2021;09/08/2020;10;Boleto;;SP;;1000;1000
95755;Sea;06/13/2022;09/08/2020;10;Boleto;;RS;;1000;1000
95756;Sea;10/14/2021;09/08/2020;10;Cartão de crédito;;SP;;1000;1000
95757;Sea;09/16/2020;09/07/2020;0;Cartão de crédito;;MG;;1000;1000
95758;Sea;;09/04/2020;0;Boleto;;SP;;1000;1000
95759;Sea;09/16/2020;09/04/2020;0;Cartão de crédito;;DF;;1000;1000
95760;Sea;12/10/2020;09/04/2020;5;Boleto;;SP;;1000;1000
95761;Sea;;09/04/2020;5;Cartão de crédito;;SP;;1000;1000
95762;Sea;;09/04/2020;25;Boleto;;SP;;1000;1000
95763;Sea;06/14/2022;09/04/2020;4;Boleto;;SP;;1000;1000
95764;Sea;;09/04/2020;5;Cartão de crédito;;MG;;1000;1000
95765;Sea;09/23/2021;09/04/2020;25;Cartão de crédito;;RJ;;1000;1000
95766;Sea;02/16/2022;09/04/2020;5;Cartão de crédito;;SP;;1000;1000
95767;Sea;01/14/2021;09/04/2020;0;Boleto;;RJ;;1000;1000
95768;Sea;01/04/2021;09/04/2020;0;Boleto;;SP;;1000;1000
95769;Sea;12/01/2020;09/04/2020;0;Boleto;;SC;;1000;1000
95770;Sea;08/30/2022;09/04/2020;5;Cartão de crédito;;RJ;;1000;1000
95771;Sea;12/10/2021;09/04/2020;5;Cartão de crédito;;PR;;1000;1000
95772;Sea;04/05/2021;09/03/2020;5;Cartão de crédito;;DF;;1000;1000
95773;Sea;03/01/2021;09/03/2020;2;Cartão de crédito;;DF;;1000;1000
95774;Sea;09/20/2021;09/03/2020;5;Cartão de crédito;;MG;;1000;1000
95775;Sea;;09/03/2020;5;Cartão de crédito;;SP;;1000;1000
95776;Sea;02/08/2021;09/03/2020;5;Boleto;;MT;;1000;1000
95777;Sea;12/16/2020;09/02/2020;0;Cartão de crédito;;SP;;1000;1000
94507;Sea;12/10/2020;09/02/2020;5;Cartão de crédito;;SP;;1000;1000
94006;Sea;04/08/2021;09/02/2020;5;Cartão de crédito;;SC;;1000;1000
95778;Sea;01/13/2023;09/02/2020;30;Boleto;;MG;;1000;1000
95779;Sea;10/07/2022;09/02/2020;5;Boleto;;MG;;1000;1000
95780;Sea;03/17/2021;09/02/2020;5;Cartão de crédito;;SC;;1000;1000
95781;Sea;06/22/2022;09/02/2020;5;Boleto;;RJ;;1000;1000
95782;Sea;01/28/2022;09/02/2020;5;Cartão de crédito;;SP;;1000;1000
95689;Sea;09/02/2020;09/02/2020;5;Boleto;;SC;;1000;1000
95689;Sea;09/01/2020;09/02/2020;5;Boleto;;SC;;1000;1000
95783;Sea;02/08/2021;09/02/2020;5;Cartão de crédito;;MG;;1000;1000
95784;Sea;;09/01/2020;5;Boleto;;SP;;1000;1000
95785;Sea;;09/01/2020;21;Boleto;;SP;;1000;1000
95786;Sea;08/05/2021;09/01/2020;5;Cartão de crédito;;GO;;1000;1000
95787;Sea;01/13/2021;09/01/2020;0;Cartão de crédito;;SP;;1000;1000
95788;Sea;11/16/2020;09/01/2020;0;Cartão de crédito;;CE;;1000;1000
95789;Sea;;09/01/2020;5;Cartão de crédito;;MG;;1000;1000
95790;Sea;12/07/2020;09/01/2020;0;Cartão de crédito;;RS;;1000;1000
95791;Sea;06/28/2021;09/01/2020;5;Cartão de crédito;;PE;;1000;1000
95792;Sea;07/21/2022;09/01/2020;5;Cartão de crédito;;SP;;1000;1000
95793;Sea;10/02/2020;08/31/2020;0;Cartão de crédito;;SP;;1000;1000
95794;Sea;04/14/2021;08/31/2020;31;Cartão de crédito;;MG;;1000;1000
95795;Sea;03/05/2021;08/31/2020;25;Cartão de crédito;;SC;;1000;1000
95796;Sea;04/26/2021;08/31/2020;25;Cartão de crédito;;GO;;1000;1000
95797;Sea;09/16/2020;08/31/2020;0;Cartão de crédito;;SP;;1000;1000
95798;Sea;03/10/2021;08/31/2020;25;Boleto;;SP;;1000;1000
95799;Sea;;08/31/2020;30;Boleto;;SP;;1000;1000
95800;Sea;01/06/2021;08/31/2020;0;Cartão de crédito;;MG;;1000;1000
95801;Sea;06/08/2022;08/31/2020;25;Cartão de crédito;;SP;;1000;1000
95802;Sea;;08/31/2020;2;Cartão de crédito;;SP;;1000;1000
95803;Sea;03/03/2021;08/31/2020;25;Boleto;;PR;;1000;1000
95804;Sea;05/26/2021;08/31/2020;25;Cartão de crédito;;SP;;1000;1000
95805;Sea;01/27/2022;08/31/2020;25;Cartão de crédito;;BA;;1000;1000
95806;Sea;10/20/2020;08/31/2020;0;Boleto;;SP;;1000;1000
95807;Sea;09/08/2021;08/31/2020;25;Boleto;;MT;;1000;1000
95808;Sea;10/08/2020;08/31/2020;0;Boleto;;MT;;1000;1000
95809;Sea;12/16/2020;08/31/2020;0;Cartão de crédito;;SP;;1000;1000
95810;Sea;12/01/2020;08/31/2020;0;Boleto;;SC;;1000;1000
95811;Sea;12/06/2021;08/31/2020;25;Boleto;;SP;;1000;1000
95812;Sea;09/28/2020;08/31/2020;0;Cartão de crédito;;AL;;1000;1000
95813;Sea;;08/31/2020;30;Cartão de crédito;;SC;;1000;1000
95814;Sea;08/26/2021;08/31/2020;30;Cartão de crédito;;SP;;1000;1000
95815;Sea;10/03/2022;08/28/2020;25;Boleto;;SP;;1000;1000
95332;Sea;03/08/2021;08/28/2020;0;Cartão de crédito;;PR;;1000;1000
95816;Sea;12/18/2020;08/28/2020;0;Cartão de crédito;;SP;;1000;1000
95817;Sea;10/02/2020;08/28/2020;0;Boleto;;AM;;1000;1000
95818;Sea;10/09/2020;08/28/2020;0;Cartão de crédito;;SP;;1000;1000
95819;Sea;12/10/2020;08/28/2020;25;Boleto;;SP;;1000;1000
95820;Sea;12/09/2021;08/28/2020;25;Cartão de crédito;;MG;;1000;1000
95821;Sea;10/23/2020;08/28/2020;0;Cartão de crédito;;RO;;1000;1000
95822;Sea;;08/28/2020;25;Cartão de crédito;;SP;;1000;1000
95823;Sea;12/01/2021;08/28/2020;25;Cartão de crédito;;SP;;1000;1000
95824;Sea;11/09/2022;08/28/2020;25;Cartão de crédito;;RS;;1000;1000
95825;Sea;10/21/2020;08/28/2020;0;Boleto;;RS;;1000;1000
95826;Sea;;08/28/2020;20;Boleto;;SP;;1000;1000
95827;Sea;;08/28/2020;25;Cartão de crédito;;SP;;1000;1000
95828;Sea;04/09/2021;08/28/2020;25;Boleto;;PR;;1000;1000
95829;Sea;06/14/2022;08/28/2020;5;Boleto;;SP;;1000;1000
95830;Sea;01/14/2021;08/27/2020;0;Cartão de crédito;;SP;;1000;1000
95831;Sea;;08/27/2020;25;Cartão de crédito;;SP;;1000;1000
95832;Sea;10/19/2020;08/27/2020;0;Boleto;;SP;;1000;1000
95833;Sea;12/14/2022;08/27/2020;25;Boleto;;PR;;1000;1000
95834;Sea;07/22/2021;08/27/2020;25;Cartão de crédito;;MG;;1000;1000
95835;Sea;06/27/2022;08/27/2020;25;Boleto;;DF;;1000;1000
95836;Sea;09/27/2022;08/27/2020;25;Cartão de crédito;;SP;;1000;1000
95837;Sea;02/02/2021;08/27/2020;0;Cartão de crédito;;MG;;1000;1000
95838;Sea;08/26/2021;08/27/2020;25;Cartão de crédito;;MG;;1000;1000
95839;Sea;09/28/2020;08/27/2020;0;Cartão de crédito;;SP;;1000;1000
95840;Sea;08/26/2021;08/27/2020;25;Boleto;;SC;;1000;1000
95841;Sea;09/02/2021;08/27/2020;30;Cartão de crédito;;PB;;1000;1000
95842;Sea;05/05/2021;08/27/2020;25;Cartão de crédito;;SP;;1000;1000
95843;Sea;12/02/2020;08/27/2020;0;Boleto;;MG;;1000;1000
95844;Sea;01/28/2021;08/26/2020;25;Boleto;;MG;;1000;1000
94974;Sea;09/28/2020;08/26/2020;0;Cartão de crédito;;MG;;1000;1000
95845;Sea;12/02/2020;08/26/2020;25;Cartão de crédito;;SC;;1000;1000
95846;Sea;12/10/2020;08/26/2020;25;Cartão de crédito;;RS;;1000;1000
95056;Sea;09/07/2020;08/26/2020;5;Boleto;;SC;;1000;1000
95056;Sea;08/25/2020;08/26/2020;10;Boleto;;SC;;1000;1000
95056;Sea;08/25/2020;08/26/2020;10;Boleto;;SC;;1000;1000
95056;Sea;08/25/2020;08/26/2020;25;Boleto;;SC;;1000;1000
95056;Sea;08/25/2020;08/26/2020;25;Boleto;;SC;;1000;1000
95056;Sea;08/25/2020;08/26/2020;25;Boleto;;SC;;1000;1000
95847;Sea;08/25/2020;08/25/2020;25;Cartão de crédito;;RJ;;1000;1000
95847;Sea;03/22/2022;08/25/2020;25;Cartão de crédito;;RJ;;1000;1000
95848;Sea;10/16/2020;08/25/2020;0;Cartão de crédito;;ES;;1000;1000
95849;Sea;07/26/2022;08/25/2020;30;Cartão de crédito;;MS;;1000;1000
95850;Sea;12/02/2020;08/25/2020;0;Cartão de crédito;;SP;;1000;1000
95851;Sea;12/10/2020;08/25/2020;25;Cartão de crédito;;AM;;1000;1000
95056;Sea;08/24/2020;08/24/2020;25;Boleto;;SC;;1000;1000
95056;Sea;08/23/2020;08/24/2020;10;Boleto;;SC;;1000;1000
95056;Sea;08/23/2020;08/24/2020;10;Boleto;;SC;;1000;1000
95056;Sea;08/23/2020;08/24/2020;25;Boleto;;SC;;1000;1000
95056;Sea;08/23/2020;08/24/2020;10;Boleto;;SC;;1000;1000
95852;Sea;01/18/2021;08/24/2020;0;Boleto;;DF;;1000;1000
95056;Sea;08/23/2020;08/24/2020;10;Boleto;;SC;;1000;1000
95056;Sea;08/23/2020;08/24/2020;10;Boleto;;SC;;1000;1000
95853;Sea;;08/24/2020;25;Cartão de crédito;;RJ;;1000;1000
95854;Sea;12/10/2020;08/24/2020;25;Boleto;;RS;;1000;1000
95855;Sea;09/08/2020;08/24/2020;25;Boleto;;BA;;1000;1000
95856;Sea;08/08/2022;08/24/2020;25;Cartão de crédito;;SP;;1000;1000
95857;Sea;09/30/2020;08/24/2020;0;Boleto;;GO;;1000;1000
95858;Sea;09/23/2021;08/24/2020;25;Boleto;;SP;;1000;1000
95859;Sea;02/24/2021;08/21/2020;25;Cartão de crédito;;SP;;1000;1000
95860;Sea;12/17/2020;08/21/2020;0;Cartão de crédito;;MT;;1000;1000
95861;Sea;02/02/2021;08/21/2020;30;Cartão de crédito;;MG;;1000;1000
95862;Sea;04/08/2021;08/21/2020;25;Cartão de crédito;;DF;;1000;1000
95863;Sea;02/09/2021;08/21/2020;0;Cartão de crédito;;SP;;1000;1000
95864;Sea;11/16/2022;08/21/2020;25;Cartão de crédito;;SC;;1000;1000
95865;Sea;05/17/2021;08/21/2020;25;Cartão de crédito;;SP;;1000;1000
95866;Sea;09/10/2020;08/21/2020;0;Cartão de crédito;;RS;;1000;1000
95867;Sea;01/12/2021;08/21/2020;0;Cartão de crédito;;SP;;1000;1000
95868;Sea;03/28/2023;08/21/2020;25;Cartão de crédito;;PR;;1000;1000
95869;Sea;02/24/2023;08/21/2020;25;Cartão de crédito;;RJ;;1000;1000
95870;Sea;09/02/2021;08/21/2020;25;Boleto;;SP;;1000;1000
95871;Sea;;08/21/2020;24;Boleto;;SP;;1000;1000
95872;Sea;12/16/2020;08/20/2020;0;Cartão de crédito;;SP;;1000;1000
95873;Sea;08/08/2022;08/20/2020;25;Cartão de crédito;;PE;;1000;1000
95874;Sea;03/10/2021;08/20/2020;25;Cartão de crédito;;SP;;1000;1000
95875;Sea;05/26/2022;08/20/2020;20;Boleto;;SP;;1000;1000
95876;Sea;;08/20/2020;25;Cartão de crédito;;SC;;1000;1000
95877;Sea;01/08/2021;08/19/2020;20;Boleto;;MG;;1000;1000
95878;Sea;12/10/2020;08/19/2020;20;Boleto;;SP;;1000;1000
95879;Sea;04/19/2022;08/19/2020;20;Boleto;;DF;;1000;1000
95880;Sea;02/16/2022;08/19/2020;20;Boleto;;SP;;1000;1000
95881;Sea;10/30/2020;08/19/2020;0;Cartão de crédito;;RJ;;1000;1000
95882;Sea;02/23/2023;08/18/2020;20;Cartão de crédito;;SP;;1000;1000
95883;Sea;;08/18/2020;20;Boleto;;SP;;1000;1000
95884;Sea;01/22/2021;08/18/2020;0;Cartão de crédito;;RS;;1000;1000
95885;Sea;09/30/2021;08/18/2020;20;Cartão de crédito;;SP;;1000;1000
95886;Sea;05/26/2022;08/18/2020;20;Boleto;;ES;;1000;1000
95887;Sea;08/26/2022;08/18/2020;20;Boleto;;MA;;1000;1000
95143;Sea;01/06/2021;08/18/2020;0;Boleto;;SP;;1000;1000
94940;Sea;11/04/2020;08/18/2020;17;Boleto;;BA;;1000;1000
95888;Sea;07/05/2022;08/17/2020;25;Cartão de crédito;;SP;;1000;1000
95888;Sea;08/20/2020;08/17/2020;17;Cartão de crédito;;SP;;1000;1000
95889;Sea;;08/17/2020;20;Cartão de crédito;;SC;;1000;1000
95890;Sea;02/23/2023;08/17/2020;20;Boleto;;SP;;1000;1000
95891;Sea;05/31/2021;08/17/2020;20;Cartão de crédito;;SP;;1000;1000
95892;Sea;08/17/2020;08/17/2020;30;Cartão de crédito;;SP;;1000;1000
95892;Sea;08/17/2020;08/17/2020;30;Boleto;;SP;;1000;1000
95892;Sea;08/17/2020;08/17/2020;30;Boleto;;SP;;1000;1000
95892;Sea;10/23/2020;08/17/2020;0;Boleto;;SP;;1000;1000
95893;Sea;11/09/2020;08/15/2020;0;Cartão de crédito;;RS;;1000;1000
95894;Sea;;08/14/2020;14;Cartão de crédito;;MG;;1000;1000
95895;Sea;09/15/2021;08/14/2020;15;Boleto;;RS;;1000;1000
95896;Sea;02/16/2023;08/14/2020;17;Cartão de crédito;;MG;;1000;1000
95897;Sea;;08/14/2020;15;Cartão de crédito;;GO;;1000;1000
95898;Sea;07/13/2021;08/14/2020;15;Boleto;;PR;;1000;1000
95899;Sea;;08/14/2020;14;Cartão de crédito;;ES;;1000;1000
95900;Sea;06/09/2021;08/14/2020;15;Cartão de crédito;;MA;;1000;1000
95901;Sea;;08/14/2020;15;Cartão de crédito;;MG;;1000;1000
95902;Sea;;08/14/2020;15;Cartão de crédito;;RS;;1000;1000
95903;Sea;;08/13/2020;13;Cartão de crédito;;SP;;1000;1000
95150;Sea;11/24/2020;08/13/2020;0;Cartão de crédito;;ES;;1000;1000
95904;Sea;02/02/2021;08/13/2020;0;Cartão de crédito;;GO;;1000;1000
95892;Sea;08/12/2020;08/13/2020;15;Cartão de crédito;;SP;;1000;1000
95905;Sea;11/16/2020;08/13/2020;0;Cartão de crédito;;GO;;1000;1000
95906;Sea;;08/13/2020;15;Cartão de crédito;;SP;;1000;1000
95907;Sea;12/16/2020;08/12/2020;0;Boleto;;SP;;1000;1000
95908;Sea;02/01/2021;08/12/2020;15;Cartão de crédito;;SP;;1000;1000
95909;Sea;09/03/2020;08/12/2020;24;Boleto;;SP;;1000;1000
95910;Sea;07/08/2021;08/12/2020;25;Boleto;;RJ;;1000;1000
95911;Sea;10/19/2020;08/12/2020;0;Cartão de crédito;;CE;;1000;1000
95912;Sea;;08/11/2020;15;Cartão de crédito;;SP;;1000;1000
95913;Sea;08/11/2020;08/11/2020;15;Boleto;;SP;;1000;1000
95914;Sea;10/09/2020;08/11/2020;0;Cartão de crédito;;RJ;;1000;1000
95915;Sea;09/15/2022;08/11/2020;12;Cartão de crédito;;MG;;1000;1000
95916;Sea;11/01/2021;08/11/2020;15;Cartão de crédito;;RJ;;1000;1000
95917;Sea;05/02/2022;08/11/2020;10;Cartão de crédito;;SP;;1000;1000
95918;Sea;;08/11/2020;15;Cartão de crédito;;MG;;1000;1000
95919;Sea;07/07/2021;08/10/2020;15;Boleto;;SP;;1000;1000
95920;Sea;05/27/2022;08/10/2020;10;Cartão de crédito;;PR;;1000;1000
95921;Sea;08/17/2020;08/10/2020;15;Cartão de crédito;;PR;;1000;1000
95922;Sea;03/08/2021;08/07/2020;13;Cartão de crédito;;PR;;1000;1000
95923;Sea;10/10/2022;08/07/2020;10;Cartão de crédito;;RJ;;1000;1000
95924;Sea;10/04/2021;08/07/2020;10;Cartão de crédito;;SP;;1000;1000
95925;Sea;02/02/2021;08/07/2020;10;Cartão de crédito;;SP;;1000;1000
95925;Sea;08/07/2020;08/07/2020;10;Cartão de crédito;;SP;;1000;1000
95926;Sea;;08/07/2020;7;Cartão de crédito;;PR;;1000;1000
95927;Sea;;08/07/2020;21;Cartão de crédito;;SP;;1000;1000
95928;Sea;03/22/2022;08/07/2020;10;Cartão de crédito;;RJ;;1000;1000
95929;Sea;07/05/2021;08/06/2020;10;Cartão de crédito;;SP;;1000;1000
95930;Sea;10/14/2020;08/06/2020;10;Boleto;;PR;;1000;1000
95930;Sea;08/06/2020;08/06/2020;10;Boleto;;SP;;1000;1000
95931;Sea;08/06/2020;08/06/2020;10;Boleto;;PR;;1000;1000
95932;Sea;10/20/2020;08/06/2020;0;Boleto;;PR;;1000;1000
95933;Sea;11/18/2021;08/06/2020;10;Cartão de crédito;;SP;;1000;1000
95934;Sea;04/13/2022;08/06/2020;5;Cartão de crédito;;SP;;1000;1000
95934;Sea;08/07/2020;08/06/2020;5;Cartão de crédito;;SP;;1000;1000
95935;Sea;05/20/2022;08/06/2020;10;Boleto;;GO;;1000;1000
95936;Sea;;08/06/2020;10;Boleto;;SE;;1000;1000
95937;Sea;;08/05/2020;4;Cartão de crédito;;RJ;;1000;1000
95938;Sea;05/20/2022;08/05/2020;10;Cartão de crédito;;SP;;1000;1000
95939;Sea;09/13/2021;08/05/2020;10;Boleto;;SP;;1000;1000
95940;Sea;;08/04/2020;5;Cartão de crédito;;SP;;1000;1000
95941;Sea;09/21/2020;08/04/2020;0;Cartão de crédito;;SP;;1000;1000
95942;Sea;04/20/2021;08/04/2020;5;Cartão de crédito;;GO;;1000;1000
95943;Sea;06/22/2022;08/04/2020;5;Boleto;;RJ;;1000;1000
95944;Sea;09/17/2021;08/04/2020;5;Cartão de crédito;;ES;;1000;1000
95945;Sea;09/22/2020;08/04/2020;0;Cartão de crédito;;GO;;1000;1000
95946;Sea;03/30/2021;08/03/2020;5;Boleto;;RJ;;1000;1000
95947;Sea;09/22/2020;08/03/2020;0;Boleto;;MG;;1000;1000
95948;Sea;07/08/2021;08/03/2020;20;Cartão de crédito;;SP;;1000;1000
95949;Sea;05/19/2021;08/03/2020;3;Cartão de crédito;;RJ;;1000;1000
95950;Sea;;08/03/2020;5;Boleto;;BA;;1000;1000
95951;Sea;04/13/2021;08/03/2020;5;Boleto;;PR;;1000;1000
95952;Sea;09/29/2020;08/02/2020;0;Cartão de crédito;;SP;;1000;1000
95953;Sea;11/16/2020;07/31/2020;0;Cartão de crédito;;RJ;;1000;1000
95954;Sea;07/12/2021;07/31/2020;31;Cartão de crédito;;AL;;1000;1000
95955;Sea;12/08/2020;07/31/2020;0;Cartão de crédito;;SP;;1000;1000
95956;Sea;06/24/2021;07/31/2020;30;Cartão de crédito;;GO;;1000;1000
95957;Sea;04/29/2021;07/31/2020;25;Cartão de crédito;;SP;;1000;1000
95958;Sea;02/25/2021;07/31/2020;25;Boleto;;SP;;1000;1000
95959;Sea;11/25/2020;07/31/2020;0;Boleto;;RJ;;1000;1000
95960;Sea;09/24/2020;07/31/2020;0;Cartão de crédito;;SP;;1000;1000
95961;Sea;12/01/2020;07/31/2020;0;Boleto;;SP;;1000;1000
95962;Sea;;07/31/2020;25;Cartão de crédito;;RJ;;1000;1000
95963;Sea;10/14/2020;07/31/2020;0;Boleto;;SP;;1000;1000
95964;Sea;10/14/2020;07/31/2020;0;Cartão de crédito;;SP;;1000;1000
95965;Sea;;07/30/2020;31;Cartão de crédito;;ES;;1000;1000
95965;Sea;07/31/2020;07/30/2020;31;Cartão de crédito;;ES;;1000;1000
95966;Sea;03/21/2022;07/30/2020;25;Cartão de crédito;;SP;;1000;1000
95967;Sea;04/01/2021;07/30/2020;25;Cartão de crédito;;SP;;1000;1000
95968;Sea;07/01/2021;07/30/2020;30;Boleto;;BA;;1000;1000
95969;Sea;;07/30/2020;25;Boleto;;SP;;1000;1000
95970;Sea;;07/30/2020;30;Cartão de crédito;;SC;;1000;1000
95971;Sea;09/24/2020;07/30/2020;0;Boleto;;SP;;1000;1000
95972;Sea;09/28/2022;07/30/2020;25;Cartão de crédito;;PR;;1000;1000
95973;Sea;12/17/2021;07/30/2020;25;Cartão de crédito;;RS;;1000;1000
95974;Sea;;07/30/2020;25;Cartão de crédito;;SP;;1000;1000
95975;Sea;01/19/2021;07/30/2020;25;Cartão de crédito;;SP;;1000;1000
95976;Sea;01/07/2022;07/30/2020;25;Cartão de crédito;;SP;;1000;1000
95977;Sea;03/21/2022;07/30/2020;31;Boleto;;MG;;1000;1000
95978;Sea;12/01/2020;07/30/2020;0;Boleto;;MG;;1000;1000
95979;Sea;07/27/2022;07/30/2020;25;Cartão de crédito;;SP;;1000;1000
95980;Sea;;07/30/2020;25;Cartão de crédito;;SP;;1000;1000
95981;Sea;09/17/2020;07/30/2020;0;Boleto;;SC;;1000;1000
95982;Sea;03/31/2021;07/30/2020;29;Boleto;;PR;;1000;1000
95983;Sea;10/06/2020;07/30/2020;0;Cartão de crédito;;SP;;1000;1000
95984;Sea;10/29/2021;07/29/2020;25;Boleto;;MG;;1000;1000
95985;Sea;;07/29/2020;29;Boleto;;ES;;1000;1000
95986;Sea;10/03/2022;07/29/2020;25;Boleto;;SC;;1000;1000
95987;Sea;05/02/2022;07/29/2020;25;Cartão de crédito;;SP;;1000;1000
95988;Sea;11/29/2021;07/29/2020;25;Cartão de crédito;;SP;;1000;1000
95989;Sea;;07/29/2020;25;Cartão de crédito;;RS;;1000;1000
95990;Sea;;07/28/2020;25;Cartão de crédito;;SP;;1000;1000
95991;Sea;;07/28/2020;25;Boleto;;AL;;1000;1000
95992;Sea;02/02/2021;07/28/2020;25;Cartão de crédito;;MG;;1000;1000
95993;Sea;12/10/2020;07/28/2020;25;Boleto;;SP;;1000;1000
95994;Sea;02/16/2023;07/28/2020;25;Boleto;;SP;;1000;1000
95995;Sea;05/03/2022;07/28/2020;25;Cartão de crédito;;MG;;1000;1000
95996;Sea;;07/28/2020;25;Cartão de crédito;;BA;;1000;1000
95997;Sea;10/04/2022;07/28/2020;25;Cartão de crédito;;SP;;1000;1000
95998;Sea;04/13/2022;07/28/2020;25;Cartão de crédito;;MG;;1000;1000
95999;Sea;06/03/2022;07/28/2020;29;Cartão de crédito;;SP;;1000;1000
96000;Sea;;07/27/2020;25;Cartão de crédito;;BA;;1000;1000
96001;Sea;02/02/2021;07/27/2020;25;Cartão de crédito;;SC;;1000;1000
96002;Sea;03/22/2022;07/27/2020;25;Cartão de crédito;;SP;;1000;1000
96003;Sea;12/15/2022;07/27/2020;24;Cartão de crédito;;SP;;1000;1000
96004;Sea;10/15/2020;07/27/2020;0;Boleto;;SP;;1000;1000
96005;Sea;02/02/2021;07/27/2020;0;Cartão de crédito;;BA;;1000;1000
96006;Sea;07/20/2022;07/25/2020;25;Cartão de crédito;;SP;;1000;1000
96007;Sea;03/24/2021;07/24/2020;25;Cartão de crédito;;SP;;1000;1000
96008;Sea;11/06/2020;07/24/2020;0;Cartão de crédito;;MG;;1000;1000
96009;Sea;09/24/2020;07/24/2020;0;Cartão de crédito;;SP;;1000;1000
96010;Sea;10/08/2021;07/24/2020;25;Boleto;;SP;;1000;1000
96011;Sea;02/01/2021;07/24/2020;0;Cartão de crédito;;SP;;1000;1000
96012;Sea;;07/24/2020;25;Cartão de crédito;;MG;;1000;1000
96013;Sea;08/25/2020;07/24/2020;0;Cartão de crédito;;SP;;1000;1000
96014;Sea;04/26/2021;07/24/2020;25;Boleto;;SC;;1000;1000
96015;Sea;05/06/2021;07/24/2020;25;Boleto;;MS;;1000;1000
96016;Sea;10/15/2020;07/24/2020;0;Boleto;;MS;;1000;1000
96017;Sea;08/23/2022;07/23/2020;25;Cartão de crédito;;MA;;1000;1000
96018;Sea;11/16/2020;07/23/2020;0;Cartão de crédito;;RS;;1000;1000
96019;Sea;08/16/2022;07/23/2020;26;Cartão de crédito;;SP;;1000;1000
96020;Sea;08/19/2022;07/23/2020;25;Cartão de crédito;;SP;;1000;1000
96021;Sea;04/01/2022;07/23/2020;25;Cartão de crédito;;SP;;1000;1000
96022;Sea;;07/23/2020;30;Cartão de crédito;;MG;;1000;1000
96023;Sea;11/11/2020;07/23/2020;0;Cartão de crédito;;SP;;1000;1000
96024;Sea;02/01/2023;07/23/2020;25;Cartão de crédito;;SP;;1000;1000
96025;Sea;10/22/2020;07/22/2020;25;Cartão de crédito;;PR;;1000;1000
